Number,City,Gender,Age,Income,Illness
135480,San Diego,Female,30,88730,No
135481,San Diego,Female,55,98036,No
135482,San Diego,Female,52,76878,No
135483,San Diego,Female,57,100032,No
135484,San Diego,Male,32,116618,No
135485,San Diego,Female,48,92185,No
135486,San Diego,Female,65,112043,No
135487,San Diego,Female,64,106870,No
135488,San Diego,Male,40,112086,No
135489,San Diego,Female,33,98429,No
135490,San Diego,Male,32,110684,No
135491,San Diego,Female,48,101310,No
135492,San Diego,Male,65,117432,No
135493,San Diego,Female,29,92927,No
135494,San Diego,Female,39,84620,No
135495,San Diego,Male,28,111782,Yes
135496,San Diego,Female,42,95601,No
135497,San Diego,Male,26,97538,No
135498,San Diego,Female,48,105767,No
135499,San Diego,Male,37,89273,No
135500,San Diego,Female,48,100513,No
135501,San Diego,Male,40,114435,No
135502,San Diego,Female,48,97231,No
135503,San Diego,Female,65,70328,No
135504,San Diego,Female,53,104736,No
135505,San Diego,Male,60,104013,No
135506,San Diego,Male,57,93273,No
135507,San Diego,Male,47,90064,No
135508,San Diego,Female,43,96191,No
135509,San Diego,Male,57,105188,No
135510,San Diego,Male,46,109490,No
135511,San Diego,Male,39,103944,No
135512,San Diego,Female,26,83647,No
135513,San Diego,Female,53,93215,No
135514,San Diego,Female,58,90465,No
135515,San Diego,Male,39,103908,No
135516,San Diego,Male,35,128352,No
135517,San Diego,Male,55,115609,No
135518,San Diego,Male,40,96608,No
135519,San Diego,Male,51,99865,Yes
135520,San Diego,Male,62,110475,No
135521,San Diego,Female,27,70263,No
135522,San Diego,Female,43,95774,No
135523,San Diego,Male,48,112729,No
135524,San Diego,Male,58,113559,No
135525,San Diego,Female,58,117650,No
135526,San Diego,Male,42,89592,No
135527,San Diego,Male,40,103843,No
135528,San Diego,Female,63,106691,No
135529,San Diego,Female,45,93843,No
135530,San Diego,Female,63,100009,No
135531,San Diego,Female,35,85562,No
135532,San Diego,Male,59,109999,No
135533,San Diego,Female,38,95071,No
135534,San Diego,Male,56,110306,No
135535,San Diego,Male,27,101975,No
135536,San Diego,Female,56,97845,No
135537,San Diego,Female,51,97486,No
135538,San Diego,Female,48,97543,No
135539,San Diego,Male,34,94666,No
135540,San Diego,Male,56,102812,No
135541,San Diego,Female,51,83998,No
135542,San Diego,Female,26,102071,No
135543,San Diego,Female,38,92496,Yes
135544,San Diego,Male,51,94628,No
135545,San Diego,Female,46,83938,No
135546,San Diego,Male,58,92606,No
135547,San Diego,Female,46,89101,No
135548,San Diego,Female,49,84325,No
135549,San Diego,Male,64,108799,No
135550,San Diego,Male,33,111638,Yes
135551,San Diego,Female,57,95845,No
135552,San Diego,Male,48,97831,No
135553,San Diego,Female,25,91801,No
135554,San Diego,Female,41,118909,No
135555,San Diego,Male,57,108849,No
135556,San Diego,Male,32,127866,No
135557,San Diego,Male,51,108329,No
135558,San Diego,Female,58,94523,No
135559,San Diego,Female,31,103362,No
135560,San Diego,Female,57,95812,No
135561,San Diego,Male,34,118908,No
135562,San Diego,Female,43,72378,Yes
135563,San Diego,Male,50,94926,No
135564,San Diego,Male,63,90671,Yes
135565,San Diego,Female,47,83340,No
135566,San Diego,Male,34,91899,No
135567,San Diego,Male,40,111763,Yes
135568,San Diego,Female,54,70574,No
135569,San Diego,Female,55,101017,No
135570,San Diego,Male,45,90537,No
135571,San Diego,Female,45,85409,No
135572,San Diego,Female,30,94787,No
135573,San Diego,Male,35,94189,No
135574,San Diego,Male,30,105354,No
135575,San Diego,Male,52,110593,No
135576,San Diego,Female,40,96999,No
135577,San Diego,Male,47,111751,No
135578,San Diego,Female,39,115383,No
135579,San Diego,Female,49,82968,No
135580,San Diego,Male,56,99752,No
135581,San Diego,Female,53,100352,No
135582,San Diego,Male,45,100478,No
135583,San Diego,Male,57,105465,No
135584,San Diego,Female,63,82115,No
135585,San Diego,Female,62,90575,No
135586,San Diego,Female,51,78980,No
135587,San Diego,Female,45,107461,No
135588,San Diego,Female,54,98793,No
135589,San Diego,Female,52,95419,No
135590,San Diego,Male,30,124173,No
135591,San Diego,Female,45,93412,No
135592,San Diego,Female,28,88140,No
135593,San Diego,Male,33,111389,No
135594,San Diego,Male,27,106517,No
135595,San Diego,Female,38,96954,No
135596,San Diego,Male,47,111701,No
135597,San Diego,Male,33,111804,No
135598,San Diego,Male,60,127395,No
135599,San Diego,Male,57,113886,Yes
135600,San Diego,Male,38,112400,No
135601,San Diego,Male,27,136767,No
135602,San Diego,Female,49,113158,No
135603,San Diego,Female,28,88296,No
135604,San Diego,Female,37,100764,No
135605,San Diego,Male,51,100544,No
135606,San Diego,Female,40,104284,No
135607,San Diego,Male,34,103185,No
135608,San Diego,Female,63,110854,No
135609,San Diego,Male,49,116592,Yes
135610,San Diego,Male,38,105384,Yes
135611,San Diego,Male,65,106797,No
135612,San Diego,Male,61,110887,No
135613,San Diego,Female,52,99402,No
135614,San Diego,Female,27,102270,No
135615,San Diego,Male,57,109157,No
135616,San Diego,Male,47,91365,No
135617,San Diego,Male,31,93730,No
135618,San Diego,Female,48,84645,No
135619,San Diego,Male,35,111209,Yes
135620,San Diego,Female,29,101039,No
135621,San Diego,Male,26,90653,No
135622,San Diego,Male,44,111403,No
135623,San Diego,Female,27,98532,No
135624,San Diego,Female,40,117268,No
135625,San Diego,Male,43,136383,No
135626,San Diego,Male,43,107524,No
135627,San Diego,Male,44,91966,No
135628,San Diego,Male,50,95724,No
135629,San Diego,Female,49,84320,No
135630,San Diego,Male,42,93684,No
135631,San Diego,Female,48,96275,No
135632,San Diego,Female,49,97099,No
135633,San Diego,Female,40,100268,No
135634,San Diego,Male,32,122262,Yes
135635,San Diego,Male,52,122702,No
135636,San Diego,Female,30,86855,No
135637,San Diego,Female,35,92497,No
135638,San Diego,Female,54,78878,No
135639,San Diego,Male,44,106162,No
135640,San Diego,Male,47,90030,No
135641,San Diego,Female,48,80837,No
135642,San Diego,Male,31,117311,Yes
135643,San Diego,Female,27,96292,No
135644,San Diego,Female,29,104184,No
135645,San Diego,Male,36,134287,No
135646,San Diego,Female,63,94726,No
135647,San Diego,Male,32,102569,No
135648,San Diego,Female,30,90313,No
135649,San Diego,Male,63,90327,No
135650,San Diego,Female,39,106186,No
135651,San Diego,Male,45,112843,Yes
135652,San Diego,Male,57,102459,No
135653,San Diego,Male,52,98047,No
135654,San Diego,Male,26,106749,No
135655,San Diego,Male,32,82458,No
135656,San Diego,Female,58,109511,No
135657,San Diego,Male,57,103569,No
135658,San Diego,Male,33,107652,Yes
135659,San Diego,Male,56,101450,No
135660,San Diego,Female,37,98117,No
135661,San Diego,Female,49,82385,No
135662,San Diego,Female,40,70550,No
135663,San Diego,Female,49,95691,Yes
135664,San Diego,Male,34,117623,No
135665,San Diego,Male,50,99664,No
135666,San Diego,Male,57,85827,Yes
135667,San Diego,Male,35,93761,No
135668,San Diego,Male,51,103069,No
135669,San Diego,Male,27,111248,No
135670,San Diego,Female,34,107349,No
135671,San Diego,Female,53,110473,No
135672,San Diego,Male,53,93557,No
135673,San Diego,Male,60,83769,No
135674,San Diego,Female,61,90811,No
135675,San Diego,Male,27,114913,No
135676,San Diego,Male,30,110268,No
135677,San Diego,Female,33,94178,Yes
135678,San Diego,Female,34,87245,No
135679,San Diego,Male,55,110010,No
135680,San Diego,Male,54,100802,No
135681,San Diego,Male,57,106961,No
135682,San Diego,Female,30,94697,Yes
135683,San Diego,Male,36,117080,No
135684,San Diego,Female,58,102333,No
135685,San Diego,Male,34,105585,No
135686,San Diego,Female,47,95159,No
135687,San Diego,Male,62,106886,No
135688,San Diego,Female,62,100899,No
135689,San Diego,Male,49,93056,No
135690,San Diego,Male,37,101173,No
135691,San Diego,Female,55,101864,No
135692,San Diego,Male,55,127784,Yes
135693,San Diego,Male,42,113257,No
135694,San Diego,Female,48,89869,No
135695,San Diego,Male,36,103391,No
135696,San Diego,Male,42,116791,No
135697,San Diego,Male,51,111926,No
135698,San Diego,Female,34,80287,No
135699,San Diego,Male,46,118202,No
135700,San Diego,Female,54,121039,Yes
135701,San Diego,Male,65,99300,No
135702,San Diego,Female,54,116948,No
135703,San Diego,Male,42,103149,No
135704,San Diego,Male,29,101150,No
135705,San Diego,Male,56,114351,No
135706,San Diego,Male,44,103012,No
135707,San Diego,Male,46,121501,No
135708,San Diego,Male,50,93330,No
135709,San Diego,Female,52,107515,Yes
135710,San Diego,Male,60,98203,No
135711,San Diego,Female,58,95796,No
135712,San Diego,Female,37,107734,No
135713,San Diego,Male,37,101663,No
135714,San Diego,Female,46,103895,No
135715,San Diego,Female,41,105078,No
135716,San Diego,Male,48,98812,No
135717,San Diego,Female,36,108345,No
135718,San Diego,Male,54,89412,No
135719,San Diego,Female,40,86225,No
135720,San Diego,Male,63,112188,No
135721,San Diego,Female,44,109193,No
135722,San Diego,Female,58,83106,No
135723,San Diego,Male,63,92904,No
135724,San Diego,Male,55,95908,No
135725,San Diego,Male,44,88623,No
135726,San Diego,Female,56,77490,No
135727,San Diego,Male,42,105579,No
135728,San Diego,Male,38,96376,No
135729,San Diego,Male,46,94309,No
135730,San Diego,Male,35,117848,No
135731,San Diego,Male,41,93437,No
135732,San Diego,Male,34,107718,No
135733,San Diego,Female,32,86695,No
135734,San Diego,Male,59,107369,No
135735,San Diego,Female,58,82289,No
135736,San Diego,Female,26,104731,No
135737,San Diego,Female,28,77622,No
135738,San Diego,Female,55,101873,No
135739,San Diego,Male,36,126789,No
135740,San Diego,Female,26,76619,No
135741,San Diego,Female,27,98285,No
135742,San Diego,Male,58,101532,No
135743,San Diego,Male,43,108228,No
135744,San Diego,Male,29,115587,Yes
135745,San Diego,Male,39,113878,No
135746,San Diego,Male,59,115123,No
135747,San Diego,Female,36,97749,No
135748,San Diego,Female,51,99118,Yes
135749,San Diego,Male,49,102972,No
135750,San Diego,Male,53,98227,No
135751,San Diego,Male,56,107405,No
135752,San Diego,Female,28,105550,No
135753,San Diego,Male,28,113806,No
135754,San Diego,Female,52,113461,No
135755,San Diego,Male,53,104245,No
135756,San Diego,Male,62,94370,Yes
135757,San Diego,Female,48,110464,No
135758,San Diego,Male,60,91621,No
135759,San Diego,Male,43,109378,No
135760,San Diego,Female,41,77840,No
135761,San Diego,Male,36,106505,No
135762,San Diego,Male,61,100675,No
135763,San Diego,Female,26,82798,No
135764,San Diego,Male,26,88128,No
135765,San Diego,Male,46,93401,No
135766,San Diego,Female,29,109922,No
135767,San Diego,Male,58,118677,No
135768,San Diego,Male,36,102415,No
135769,San Diego,Female,59,94558,Yes
135770,San Diego,Male,58,99403,No
135771,San Diego,Female,57,112121,No
135772,San Diego,Male,45,104078,No
135773,San Diego,Male,31,108996,No
135774,San Diego,Female,61,84526,No
135775,San Diego,Female,39,82715,No
135776,San Diego,Male,31,113409,No
135777,San Diego,Male,45,108349,No
135778,San Diego,Female,26,86934,Yes
135779,San Diego,Male,57,92990,No
135780,San Diego,Male,40,108362,No
135781,San Diego,Male,41,100314,No
135782,San Diego,Female,28,98906,No
135783,San Diego,Male,44,98324,No
135784,San Diego,Male,53,99456,No
135785,San Diego,Male,41,107143,No
135786,San Diego,Female,33,104207,No
135787,San Diego,Male,37,111742,No
135788,San Diego,Female,37,83348,No
135789,San Diego,Male,30,109733,No
135790,San Diego,Male,47,100448,No
135791,San Diego,Male,62,106854,No
135792,San Diego,Female,60,80961,No
135793,San Diego,Female,55,95922,No
135794,San Diego,Female,52,94148,No
135795,San Diego,Female,38,98364,No
135796,San Diego,Female,34,110102,No
135797,San Diego,Female,62,113187,Yes
135798,San Diego,Male,45,101722,No
135799,San Diego,Female,46,107978,No
135800,San Diego,Male,36,110247,Yes
135801,San Diego,Male,35,101756,No
135802,San Diego,Male,49,87359,No
135803,San Diego,Male,36,106858,No
135804,San Diego,Female,36,100520,No
135805,San Diego,Male,55,108165,No
135806,San Diego,Male,28,96380,No
135807,San Diego,Male,55,100422,No
135808,San Diego,Female,44,87770,No
135809,San Diego,Male,57,114950,No
135810,San Diego,Male,41,100006,No
135811,San Diego,Male,31,116891,No
135812,San Diego,Male,30,102508,No
135813,San Diego,Male,60,113254,No
135814,San Diego,Male,50,114859,No
135815,San Diego,Male,38,118807,No
135816,San Diego,Male,38,119013,Yes
135817,San Diego,Male,43,102016,No
135818,San Diego,Female,39,86900,No
135819,San Diego,Male,40,80333,No
135820,San Diego,Male,63,103369,No
135821,San Diego,Male,31,109138,No
135822,San Diego,Female,57,99777,No
135823,San Diego,Female,46,79700,No
135824,San Diego,Female,50,101986,No
135825,San Diego,Male,26,83191,No
135826,San Diego,Male,62,126111,No
135827,San Diego,Male,31,104632,No
135828,San Diego,Male,31,106887,No
135829,San Diego,Female,64,83944,Yes
135830,San Diego,Male,30,90073,No
135831,San Diego,Male,59,108587,No
135832,San Diego,Female,35,108371,Yes
135833,San Diego,Male,31,103427,No
135834,San Diego,Male,38,98973,No
135835,San Diego,Male,47,97752,No
135836,San Diego,Male,58,126611,Yes
135837,San Diego,Male,55,117035,No
135838,San Diego,Male,59,95051,No
135839,San Diego,Male,35,110666,No
135840,San Diego,Male,31,124786,No
135841,San Diego,Male,58,103039,Yes
135842,San Diego,Female,27,101555,No
135843,San Diego,Male,32,87945,No
135844,San Diego,Male,48,102300,No
135845,San Diego,Male,35,112245,No
135846,San Diego,Female,32,104111,No
135847,San Diego,Female,38,71055,No
135848,San Diego,Female,27,90400,No
135849,San Diego,Male,32,93346,No
135850,San Diego,Male,51,100196,No
135851,San Diego,Male,42,120710,No
135852,San Diego,Male,53,101214,Yes
135853,San Diego,Male,30,99488,No
135854,San Diego,Male,62,108320,No
135855,San Diego,Male,28,84831,No
135856,San Diego,Female,56,94523,No
135857,San Diego,Female,29,99322,No
135858,San Diego,Male,43,101450,No
135859,San Diego,Male,63,100090,No
135860,San Diego,Female,41,85064,No
135861,San Diego,Female,44,85453,No
135862,San Diego,Female,56,97994,No
135863,San Diego,Male,42,98665,No
135864,San Diego,Male,59,92653,No
135865,San Diego,Male,39,83510,No
135866,San Diego,Male,59,97049,No
135867,San Diego,Female,46,104679,No
135868,San Diego,Male,29,118257,No
135869,San Diego,Female,38,89789,No
135870,San Diego,Female,28,101394,No
135871,San Diego,Female,30,96400,No
135872,San Diego,Female,44,114127,No
135873,San Diego,Female,43,91357,No
135874,San Diego,Female,37,100303,No
135875,San Diego,Female,38,87893,Yes
135876,San Diego,Male,25,118811,No
135877,San Diego,Female,28,87500,No
135878,San Diego,Female,43,83463,No
135879,San Diego,Female,58,80360,No
135880,San Diego,Male,42,124057,No
135881,San Diego,Female,65,107808,No
135882,San Diego,Male,38,113968,No
135883,San Diego,Male,46,82057,No
135884,San Diego,Female,38,77836,No
135885,San Diego,Male,60,87280,No
135886,San Diego,Female,28,102698,No
135887,San Diego,Female,61,102470,No
135888,San Diego,Male,26,102083,No
135889,San Diego,Female,42,112305,No
135890,San Diego,Female,30,87648,No
135891,San Diego,Male,33,125585,No
135892,San Diego,Male,52,91191,No
135893,San Diego,Female,31,81454,No
135894,San Diego,Male,49,107916,No
135895,San Diego,Female,43,105567,No
135896,San Diego,Male,45,110388,Yes
135897,San Diego,Male,58,114813,No
135898,San Diego,Male,40,96199,No
135899,San Diego,Male,49,110618,No
135900,San Diego,Female,56,91151,No
135901,San Diego,Female,56,82922,No
135902,San Diego,Male,47,111960,No
135903,San Diego,Female,61,89713,No
135904,San Diego,Male,48,118489,Yes
135905,San Diego,Female,61,84135,No
135906,San Diego,Male,54,110192,No
135907,San Diego,Female,34,96158,No
135908,San Diego,Male,43,98524,No
135909,San Diego,Male,56,110894,No
135910,San Diego,Female,46,101462,No
135911,San Diego,Male,33,97958,No
135912,San Diego,Male,34,97489,No
135913,San Diego,Female,50,93281,No
135914,San Diego,Female,62,96953,No
135915,San Diego,Female,61,92973,No
135916,San Diego,Male,59,89725,No
135917,San Diego,Male,51,106184,No
135918,San Diego,Male,28,97673,No
135919,San Diego,Male,31,108864,No
135920,San Diego,Female,43,90590,No
135921,San Diego,Male,38,116032,No
135922,San Diego,Female,61,97247,No
135923,San Diego,Male,52,108754,No
135924,San Diego,Male,34,133398,No
135925,San Diego,Male,46,104734,No
135926,San Diego,Female,53,101864,No
135927,San Diego,Female,55,90912,No
135928,San Diego,Male,30,111674,No
135929,San Diego,Male,36,107246,No
135930,San Diego,Female,32,105806,No
135931,San Diego,Female,48,111035,No
135932,San Diego,Male,28,103655,No
135933,San Diego,Male,40,111097,Yes
135934,San Diego,Female,43,100610,No
135935,San Diego,Female,59,90114,No
135936,San Diego,Male,40,111323,No
135937,San Diego,Male,58,113118,No
135938,San Diego,Female,58,91082,Yes
135939,San Diego,Male,55,115777,No
135940,San Diego,Female,39,69982,No
135941,San Diego,Male,37,114115,No
135942,San Diego,Male,34,99978,No
135943,San Diego,Female,62,100167,No
